scorer,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000
bodyparts,Top,Top,Top,Bottom,Bottom,Bottom,Left,Left,Left,Right,Right,Right
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
56,112.69737243652344,80.50569152832031,0.9999992847442627,90.650390625,114.23433685302734,0.9999997615814209,83.84676361083984,86.05970001220703,1.0,116.4156265258789,106.79939270019531,0.9999997615814209
57,112.55608367919922,80.50569152832031,0.9999986886978149,90.67337799072266,114.11549377441406,0.9999996423721313,83.92951202392578,86.28507995605469,1.0,116.4156265258789,106.88284301757812,0.9999997615814209
58,112.55608367919922,80.6991958618164,0.9999988079071045,90.93698120117188,114.11549377441406,0.9999998807907104,84.24195861816406,86.28507995605469,1.0,116.4156265258789,106.88284301757812,0.9999998211860657
59,112.55608367919922,80.7769775390625,0.9999992251396179,91.06768798828125,114.019775390625,0.9999998807907104,84.36894226074219,86.24320983886719,1.0,116.51783752441406,106.92385864257812,0.9999999403953552
60,112.65482330322266,80.7769775390625,0.9999992847442627,91.2662124633789,114.019775390625,0.9999998211860657,84.38160705566406,86.24320983886719,1.0,116.59153747558594,106.92385864257812,0.9999998807907104
61,112.790771484375,80.7769775390625,0.9999992847442627,91.28587341308594,114.019775390625,0.9999998807907104,84.57261657714844,86.24320983886719,0.9999999403953552,116.60926818847656,106.92385864257812,0.9999998211860657
62,112.790771484375,80.74600219726562,0.9999995231628418,91.42295837402344,113.7835922241211,0.9999998211860657,84.57261657714844,86.18151092529297,1.0,116.60990905761719,106.58550262451172,0.9999998211860657
63,113.03246307373047,80.74600219726562,0.9999995231628418,91.42295837402344,113.7835922241211,0.9999998211860657,84.57261657714844,86.18151092529297,0.9999999403953552,116.60990905761719,106.58550262451172,0.9999998807907104
64,113.03246307373047,80.71431732177734,0.9999992847442627,91.42295837402344,113.7835922241211,0.9999998807907104,84.52540588378906,86.18151092529297,1.0,116.60990905761719,106.58550262451172,0.9999998807907104
65,112.95318603515625,80.71431732177734,0.9999991059303284,91.03417205810547,113.87759399414062,0.9999997019767761,84.04336547851562,86.27752685546875,1.0,116.24287414550781,106.63768768310547,0.9999997615814209
66,112.89488220214844,80.73966979980469,0.9999994039535522,91.01495361328125,113.87759399414062,0.9999997615814209,84.0096664428711,86.27752685546875,1.0,116.1728286743164,106.89588165283203,0.9999998807907104
67,112.89488220214844,80.73966979980469,0.9999991655349731,91.01495361328125,113.87759399414062,0.9999997615814209,84.0096664428711,86.29556274414062,1.0,116.1603012084961,106.89588165283203,0.9999998807907104
68,112.89488220214844,80.73966979980469,0.9999992847442627,91.01495361328125,113.87759399414062,0.9999997019767761,84.04336547851562,86.29556274414062,1.0,116.12680053710938,106.82496643066406,0.9999998807907104
69,112.89488220214844,80.76714324951172,0.9999992251396179,91.01504516601562,113.8274154663086,0.9999997615814209,84.08528137207031,86.38169860839844,1.0,116.12464141845703,106.63768768310547,0.9999997615814209
70,112.89488220214844,80.90312957763672,0.9999993443489075,91.08071899414062,113.76180267333984,0.9999997615814209,84.22920227050781,86.38169860839844,1.0,116.12464141845703,106.61514282226562,0.9999997615814209
71,112.86808776855469,81.25975036621094,0.9999992847442627,91.1496810913086,113.76180267333984,0.9999997615814209,84.36495208740234,86.47640991210938,1.0,116.12680053710938,106.57396697998047,0.9999997615814209
72,112.91222381591797,81.25975036621094,0.999999463558197,91.30371856689453,113.63064575195312,0.9999997615814209,84.55734252929688,86.47640991210938,1.0,116.12464141845703,106.51644134521484,0.9999997615814209
73,112.92017364501953,81.25975036621094,0.9999995231628418,91.40536499023438,113.63064575195312,0.9999998211860657,84.58255767822266,86.47640991210938,1.0,116.12464141845703,106.43773651123047,0.9999998807907104
74,112.92017364501953,81.25975036621094,0.9999992251396179,91.50394439697266,113.61920928955078,0.9999997615814209,84.75372314453125,86.44831085205078,1.0,115.90373992919922,106.29055786132812,0.9999997615814209
75,112.78102111816406,81.24192810058594,0.9999992847442627,91.40536499023438,113.63064575195312,0.9999998211860657,84.58255767822266,86.54899597167969,1.0,115.85260009765625,106.34432983398438,0.9999997615814209
76,112.78102111816406,80.97008514404297,0.9999991655349731,91.30962371826172,113.61920928955078,0.9999997019767761,84.57862854003906,86.61923217773438,0.9999998807907104,115.79261779785156,106.29055786132812,0.9999997019767761
77,112.6939697265625,81.09994506835938,0.9999992847442627,91.30962371826172,113.61920928955078,0.9999997615814209,84.57862854003906,86.63213348388672,1.0,115.69718933105469,106.29055786132812,0.9999998211860657
78,112.61783599853516,81.24192810058594,0.9999992847442627,91.01844787597656,113.59226989746094,0.9999997019767761,84.19898223876953,86.8357925415039,1.0,115.40383911132812,106.34432983398438,0.9999996423721313
79,112.51742553710938,81.24192810058594,0.9999992847442627,90.97865295410156,113.59226989746094,0.9999995827674866,84.19828796386719,86.93590545654297,1.0,115.39717864990234,106.34432983398438,0.9999996423721313
80,112.51554107666016,81.09994506835938,0.9999992847442627,90.97865295410156,113.45285034179688,0.9999997615814209,84.19828796386719,86.8357925415039,1.0,115.39717864990234,106.3240966796875,0.9999997615814209
81,112.51742553710938,81.09994506835938,0.9999992251396179,91.01844787597656,113.54300689697266,0.9999996423721313,84.19898223876953,86.8357925415039,1.0,115.39717864990234,106.3240966796875,0.9999996423721313
82,112.57206726074219,81.16345977783203,0.9999992847442627,91.18064880371094,113.54300689697266,0.9999996423721313,84.31605529785156,86.66436767578125,0.9999998807907104,115.50988006591797,106.20343780517578,0.9999997019767761
83,112.450439453125,81.16345977783203,0.9999992251396179,91.18263244628906,113.51232147216797,0.9999996423721313,84.58975982666016,86.61747741699219,1.0,115.5769271850586,106.20343780517578,0.9999997615814209
84,112.450439453125,81.16345977783203,0.9999991655349731,91.45533752441406,113.45507049560547,0.9999997019767761,84.6910171508789,86.61747741699219,1.0,115.66281127929688,106.1092529296875,0.9999996423721313
85,112.57206726074219,81.556396484375,0.9999990463256836,91.69202423095703,113.51232147216797,0.9999998211860657,85.02127075195312,86.6234130859375,0.9999998807907104,115.7581558227539,106.20343780517578,0.9999997615814209
86,112.450439453125,81.67872619628906,0.9999991655349731,91.71854400634766,113.45507049560547,0.9999997615814209,85.02127075195312,86.61747741699219,0.9999998807907104,115.7581558227539,106.24815368652344,0.9999997615814209
87,112.450439453125,81.67872619628906,0.9999990463256836,91.71854400634766,113.45507049560547,0.9999997615814209,85.02127075195312,86.6234130859375,1.0,115.7581558227539,106.24815368652344,0.9999998211860657
88,112.99955749511719,81.556396484375,0.9999989867210388,91.69202423095703,113.41019439697266,0.9999996423721313,84.9612808227539,86.64473724365234,1.0,115.63587188720703,106.19216918945312,0.9999997615814209
89,113.03160858154297,81.18647766113281,0.9999989867210388,91.60197448730469,113.3086929321289,0.9999995827674866,84.65315246582031,86.7077407836914,1.0,115.33216094970703,106.19216918945312,0.9999996423721313
90,113.03160858154297,81.18647766113281,0.9999989867210388,91.37522888183594,113.3086929321289,0.9999995827674866,84.59326934814453,86.75116729736328,0.9999998807907104,115.26597595214844,106.13787841796875,0.9999996423721313
91,113.03160858154297,81.14324951171875,0.9999989867210388,91.37522888183594,113.25470733642578,0.9999995231628418,84.55408477783203,86.75116729736328,1.0,115.18794250488281,106.03280639648438,0.9999995231628418
92,113.00714111328125,81.18647766113281,0.9999995231628418,91.37522888183594,113.25470733642578,0.9999996423721313,84.55408477783203,86.7077407836914,0.9999999403953552,115.15363311767578,106.03280639648438,0.999999463558197
93,112.97293853759766,81.14324951171875,0.9999992251396179,91.46363067626953,113.15560150146484,0.9999995231628418,84.55408477783203,86.59159088134766,1.0,115.15363311767578,105.84351348876953,0.9999995231628418
94,112.97293853759766,81.15209197998047,0.999998927116394,91.49492645263672,113.15560150146484,0.9999995827674866,84.66494750976562,86.59159088134766,1.0,115.18794250488281,105.839111328125,0.999999463558197
95,112.97293853759766,81.15209197998047,0.9999989867210388,91.8589096069336,113.15560150146484,0.9999996423721313,84.92188262939453,86.59159088134766,0.9999998807907104,115.44818878173828,105.839111328125,0.9999997019767761
96,112.97293853759766,81.361572265625,0.9999990463256836,91.96104431152344,113.24321746826172,0.9999997019767761,85.04654693603516,86.7314453125,0.9999999403953552,115.48990631103516,105.839111328125,0.9999997019767761
97,112.97348022460938,81.2820053100586,0.9999990463256836,91.96104431152344,113.24604034423828,0.9999997615814209,85.07948303222656,86.7314453125,0.9999998807907104,115.48990631103516,105.82037353515625,0.9999997019767761
98,112.97348022460938,81.361572265625,0.9999988079071045,91.92092895507812,113.24604034423828,0.9999997019767761,85.0978012084961,86.7314453125,0.9999999403953552,115.46875762939453,105.82184600830078,0.9999997019767761
99,112.9605712890625,81.36288452148438,0.9999989867210388,91.8589096069336,113.24661254882812,0.9999996423721313,85.0978012084961,86.7314453125,1.0,115.44818878173828,105.82501983642578,0.9999996423721313
100,112.76762390136719,81.57135009765625,0.9999990463256836,91.79520416259766,113.24661254882812,0.9999997019767761,85.0978012084961,86.82606506347656,1.0,115.32052612304688,105.82501983642578,0.9999997019767761
101,112.63793182373047,81.61680603027344,0.9999991655349731,91.55421447753906,113.24604034423828,0.9999996423721313,84.8239974975586,86.94697570800781,0.9999998807907104,114.98668670654297,105.82501983642578,0.9999995827674866
102,112.30052185058594,81.61680603027344,0.9999993443489075,91.45162200927734,113.21427917480469,0.9999996423721313,84.55450439453125,86.94697570800781,0.9999998807907104,114.97894287109375,105.82501983642578,0.9999997615814209
103,112.30052185058594,81.61680603027344,0.9999994039535522,91.45162200927734,113.1818618774414,0.9999995231628418,84.55450439453125,86.94697570800781,0.9999999403953552,114.97894287109375,105.82501983642578,0.9999994039535522
104,112.30052185058594,81.58824157714844,0.9999993443489075,91.45162200927734,113.1818618774414,0.9999994039535522,84.51838684082031,86.87300109863281,1.0,114.98668670654297,105.48158264160156,0.9999990463256836
105,112.30052185058594,81.58824157714844,0.9999988079071045,91.79351043701172,113.1818618774414,0.9999989867210388,84.55450439453125,86.87300109863281,1.0,115.61653137207031,105.36100006103516,0.9999967813491821
106,112.30052185058594,80.73678588867188,0.9999974966049194,92.4347152709961,113.15296173095703,0.9999992847442627,84.74746704101562,86.82819366455078,0.9999998807907104,115.87593841552734,105.2847671508789,0.9999972581863403
107,112.04998779296875,80.73678588867188,0.9999992847442627,92.4347152709961,113.2465591430664,0.9999992847442627,84.77043914794922,86.51182556152344,0.9999998807907104,115.87593841552734,104.81421661376953,0.9999977946281433
108,112.04998779296875,81.19392395019531,0.9999977350234985,92.57563781738281,113.2465591430664,0.9999988079071045,85.27854919433594,86.51182556152344,0.9999998807907104,115.61653137207031,104.81421661376953,0.9999964833259583
109,112.47210693359375,81.42256927490234,0.9999991655349731,92.57563781738281,113.2465591430664,0.9999992847442627,85.30419921875,86.51182556152344,0.9999997615814209,115.32112884521484,104.8541259765625,0.9999988079071045
110,112.47210693359375,81.42256927490234,0.9999980330467224,92.57563781738281,113.2465591430664,0.9999988079071045,85.30419921875,86.51182556152344,0.9999998807907104,115.14659881591797,104.84880828857422,0.9999985694885254
111,112.06385803222656,81.50190734863281,0.9999991655349731,92.26309967041016,113.35189819335938,0.9999992847442627,85.27854919433594,86.53328704833984,0.9999999403953552,115.09789276123047,104.8541259765625,0.9999991655349731
112,112.06385803222656,81.7867431640625,0.9999986886978149,92.26309967041016,113.40077209472656,0.9999991655349731,85.00123596191406,86.61222839355469,0.9999997615814209,115.09789276123047,104.90879821777344,0.9999984502792358
113,111.92496490478516,81.7867431640625,0.9999989867210388,92.26309967041016,113.45819091796875,0.9999992847442627,84.89553833007812,86.61222839355469,0.9999998807907104,115.14659881591797,104.90879821777344,0.999998927116394
114,111.0387191772461,81.7867431640625,0.9999997019767761,92.26309967041016,113.61307525634766,0.9999996423721313,84.60637664794922,86.80740356445312,0.9999998807907104,114.74898529052734,104.91990661621094,0.9999989867210388
115,111.0387191772461,81.2682876586914,0.9999964833259583,92.56119537353516,113.7081069946289,0.9999994039535522,83.9044418334961,86.78894805908203,0.9999998807907104,114.55547332763672,104.91990661621094,0.9999951124191284
116,111.0387191772461,81.2682876586914,0.9999995827674866,92.56119537353516,113.7081069946289,0.9999996423721313,83.9044418334961,86.80740356445312,0.9999998807907104,114.55547332763672,104.98136138916016,0.9999958276748657
117,111.6785659790039,81.2682876586914,0.9988001585006714,92.56119537353516,113.7081069946289,0.9999938011169434,83.9044418334961,86.78894805908203,0.9999731779098511,114.66974639892578,105.01729583740234,0.9993006587028503
118,111.95870208740234,81.83358001708984,0.9999991059303284,92.1424331665039,113.2455062866211,0.9999992847442627,84.55362701416016,86.78894805908203,0.9999999403953552,114.66974639892578,105.15613555908203,0.9999980926513672
119,112.16439056396484,81.83358001708984,0.999998927116394,92.11121368408203,113.15067291259766,0.9999992847442627,85.04179382324219,86.65127563476562,1.0,114.79412841796875,105.2779769897461,0.999998927116394
120,112.94023895263672,81.83358001708984,0.9999990463256836,92.04283142089844,113.0925064086914,0.9999992847442627,85.04179382324219,86.65127563476562,0.9999998211860657,114.93367004394531,105.314697265625,0.9999989867210388
121,112.94023895263672,81.83358001708984,0.9999989867210388,92.04283142089844,113.0925064086914,0.9999993443489075,85.1267318725586,86.65127563476562,0.9999998807907104,114.93367004394531,105.3537368774414,0.9999983310699463
122,113.0547866821289,81.76944732666016,0.9999989867210388,91.92285919189453,113.0925064086914,0.9999995827674866,85.1267318725586,86.71588897705078,0.9999998807907104,115.01225280761719,105.3537368774414,0.999998927116394
123,113.0547866821289,81.68478393554688,0.9999994039535522,91.87064361572266,113.089599609375,0.9999995231628418,84.91790008544922,86.77471923828125,0.9999999403953552,115.09752655029297,105.3537368774414,0.9999995231628418
124,112.93573760986328,81.37629699707031,0.9999991059303284,91.82426452636719,113.089599609375,0.9999995231628418,84.87562561035156,86.77471923828125,1.0,115.01225280761719,105.51152038574219,0.999999463558197
125,112.79120635986328,81.13035583496094,0.9999992847442627,91.63561248779297,113.089599609375,0.9999994039535522,84.57984161376953,86.71588897705078,0.9999998807907104,115.09752655029297,105.5308837890625,0.9999991655349731
