scorer,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000,DLC_resnet50_PupilleAug26shuffle1_380000
bodyparts,Top,Top,Top,Bottom,Bottom,Bottom,Left,Left,Left,Right,Right,Right
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
3926,53.97171783,50.29098129,1,74.51958466,68.09348297,1,55.77770996,69.1700592,1,75.78105164,48.93613434,1
3927,53.97171783,50.28218842,1,74.5326004,68.09348297,1,55.77770996,69.1700592,1,75.83184052,48.93613434,1
3928,53.92315292,50.2639389,1,74.62830353,68.09348297,1,55.86269379,69.20478058,1,75.83493805,48.93613434,1
3929,53.03253937,49.5723877,1,74.5326004,68.21147156,1,55.77770996,69.1700592,1,75.83184052,48.98096848,1
3930,53.03253937,49.5723877,1,74.52244568,68.21147156,1,55.77770996,69.16109467,1,75.78105164,49.01115417,1
3931,53.03253937,49.5723877,1,74.52244568,68.21147156,1,55.86269379,69.08119965,1,75.71203613,49.05604172,1
3932,53.79522705,50.47755432,1,74.51190948,68.21147156,1,55.86269379,68.94979858,1,75.70402527,49.13198471,1
3933,53.79522705,50.54766083,1,74.45974731,68.21147156,1,55.82038879,68.94085693,1,75.67034912,49.14814758,1
3934,53.95666885,50.81512833,1,74.38938904,68.01026154,1,55.8667984,68.94085693,1,75.63425446,49.15195465,1
3935,53.93955994,50.81512833,1,74.32935333,68.0131073,1,55.8667984,68.85874939,1,75.54496002,49.15195465,1
3936,53.93955994,50.81512833,1,74.32935333,68.0131073,1,55.86978149,68.90112305,1,75.53850555,49.25478745,1
3937,53.97052383,50.68851471,1,74.38938904,68.0131073,1,55.89307785,68.94085693,1,75.59801483,49.38616943,1
3938,54.07242584,50.68851471,1,74.38938904,68.0131073,1,55.89307785,68.98200989,1,75.59801483,49.38616943,1
3939,54.07242584,50.6325264,1,74.36436462,68.0131073,1,55.89307785,68.99395752,1,75.59801483,49.25478745,1
3940,54.07242584,50.68851471,1,74.36436462,68.01229858,1,55.89307785,69.05315399,1,75.62413788,49.27254486,1
3941,54.07242584,50.68851471,1,74.36436462,68.05072021,1,55.89062881,69.05315399,1,75.62413788,49.27254486,1
3942,54.12324524,50.7768631,1,74.36436462,68.05072021,1,55.89062881,69.12356567,1,75.62413788,49.27254486,1
3943,54.01380539,50.6325264,1,74.36436462,68.05072021,1,55.97668076,69.13031769,1,75.62413788,49.27254486,1
3944,53.96821976,50.52390671,1,74.41750336,68.05072021,1,55.89024734,69.12356567,1,75.60652161,49.27254486,1
3945,53.96821976,50.40425491,1,74.49957275,68.05072021,1,55.85284042,69.013237,1,75.60652161,49.2548027,1
3946,53.96821976,50.26392746,1,74.51570129,67.98350525,1,55.79933167,69.01669312,1,75.70848846,49.19670868,1
3947,53.96821976,50.26392746,1,74.56624603,67.98350525,1,55.79933167,69.01669312,1,75.70864868,49.12022781,1
3948,54.01906204,50.52390671,1,74.56624603,67.98350525,1,55.79933167,69.01669312,1,75.78707123,49.12022781,1
3949,54.03284454,50.44470215,1,74.56624603,68.0304184,1,55.82961273,69.01669312,1,75.78707123,49.07762909,1
3950,54.04430771,50.44470215,1,74.56624603,68.0304184,1,55.83134842,69.01669312,1,75.78707123,49.07762909,1
3951,54.05772781,50.44470215,1,74.54190063,68.0304184,1,55.9129715,69.08114624,1,75.8558197,49.07762909,1
3952,54.05772781,50.41738892,1,74.51191711,68.0304184,1,55.86634445,69.08114624,1,75.84532928,49.07762909,1
3953,54.06155396,50.41738892,1,74.51191711,68.0304184,1,55.86634445,69.08114624,1,75.74221802,49.07762909,1
3954,54.06155396,50.41738892,1,74.51141357,67.94786072,1,56.00779343,69.08114624,1,75.74221802,49.17321014,1
3955,53.89567566,50.57028961,1,74.51141357,67.94786072,1,56.00779343,69.08114624,1,75.65486908,49.17321014,1
3956,53.69710922,50.80086899,1,74.36229706,67.94377899,1,55.9285965,68.92532349,1,75.65486908,49.19097519,1
3957,53.89567566,50.95051956,1,74.35984802,67.94377899,1,56.00779343,68.92532349,1,75.65486908,49.22135162,1
3958,53.89567566,50.98419189,1,74.34011841,67.94377899,1,55.95446777,68.92532349,1,75.60057068,49.22135162,1
3959,54.09724426,50.98419189,1,74.34011841,68.08714294,1,55.95446777,68.82702637,1,75.59286499,49.3143692,1
3960,54.09724426,50.98419189,1,74.35974884,68.08714294,1,55.95814896,68.8986969,1,75.66183472,49.3143692,1
3961,54.24175644,50.95051956,1,74.35974884,68.08714294,1,55.96858978,69.12115479,1,75.66183472,49.3143692,1
3962,54.10022736,50.91252136,1,74.35974884,68.08714294,1,55.95814896,69.12115479,1,75.66183472,49.3143692,1
3963,54.09724426,50.75119019,1,74.43450165,68.08714294,1,55.95814896,69.10680389,1,75.66183472,49.3143692,1
3964,54.08138275,50.74893951,1,74.47299194,68.01006317,1,55.94332886,69.10680389,1,75.66183472,49.26281738,1
3965,54.10022736,50.616539,1,74.50763702,68.01006317,1,55.94332886,69.10680389,1,75.6594162,49.21155548,1
3966,54.08138275,50.42921448,1,74.47299194,68.01006317,1,55.90605164,69.05818939,1,75.6594162,49.19575119,1
3967,53.95179749,50.42118835,1,74.43450165,68.01006317,1,55.90605164,68.99639893,1,75.6594162,49.19575119,1
3968,53.95179749,50.42118835,1,74.4214859,68.01006317,1,55.94332886,68.99639893,1,75.63058472,49.13196945,1
3969,53.94525528,50.26912308,1,74.37830353,68.11649323,1,55.87967682,68.94750214,1,75.71070099,49.129776,1
3970,53.94525528,49.97576141,1,74.37830353,68.11649323,1,55.84784317,68.99639893,1,75.82162476,49.129776,1
3971,53.92311096,49.97576141,1,74.37830353,68.11649323,1,55.85194397,69.02816772,1,75.89936829,48.98171234,1
3972,53.94525528,50.23710251,1,74.37388611,68.11649323,1,55.85194397,69.04881287,1,75.89936829,48.98171234,1
3973,53.94525528,50.23710251,1,74.40097809,68.11649323,1,55.83675385,69.04881287,1,75.90848541,48.98171234,1
3974,54.05688858,50.17773438,1,74.49186707,68.06230164,1,55.84487915,69.08139801,1,75.92829132,48.87145996,1
3975,54.05688858,50.17773438,1,74.49186707,68.06230164,1,55.85194397,69.08139801,1,75.96813202,48.87145996,1
3976,54.10741043,50.17773438,1,74.49186707,68.18325043,1,55.8560257,69.08139801,1,75.9737854,49.0603447,1
3977,54.05688858,50.17773438,1,74.51994324,68.18325043,1,55.88399506,69.08139801,1,75.96813202,49.0603447,1
3978,54.05688858,50.38201141,1,74.4924469,68.18325043,1,55.93185425,69.08139801,1,75.96813202,49.0603447,1
3979,54.0998764,50.38201141,1,74.4924469,68.18325043,1,55.9527359,69.0428772,1,75.94150543,49.0603447,1
3980,54.01987076,50.6270256,1,74.40084839,68.18325043,1,55.9527359,69.0428772,1,75.7990036,49.0603447,1
3981,53.9515686,50.44337463,1,74.4924469,68.10653687,1,55.9527359,68.98822784,1,75.72455597,48.9318428,1
3982,53.87234116,50.44337463,1,74.4924469,68.10653687,1,55.87081528,68.98822784,1,75.71770477,48.9318428,1
3983,53.87234116,50.69439697,1,74.50791168,68.10653687,1,55.87081528,68.98822784,1,75.69889832,48.9318428,1
3984,53.48010254,50.69439697,1,74.55375671,68.10653687,1,55.87081528,68.97606659,1,75.69889832,48.9318428,1
3985,53.87234116,50.44337463,1,74.55375671,68.10653687,1,55.83506775,68.97606659,1,75.71770477,48.9318428,1
3986,53.80260468,50.42077637,1,74.54938507,68.15930176,1,55.83506775,69.05167389,1,75.770401,48.92584991,1
3987,53.88376236,50.42077637,1,74.55375671,68.15930176,1,55.77675247,69.05167389,1,75.770401,48.92584991,1
3988,53.88376236,50.42077637,1,74.55375671,68.15930176,1,55.74201965,69.13755798,1,75.78883362,48.92584991,1
3989,53.90777969,50.42077637,1,74.63027954,68.15930176,1,55.74201965,69.13755798,1,75.78883362,48.92584991,1
3990,53.88376236,50.42077637,1,74.71678162,68.15930176,1,55.73902893,69.18080139,1,75.78405762,48.92584991,1
3991,53.88376236,50.16243744,1,74.79168701,68.21983337,1,55.69483185,69.28612518,1,75.78883362,48.75487137,1
3992,53.83961487,50.16243744,1,74.84191895,68.21983337,1,55.68703842,69.28612518,1,75.99126434,48.75487137,1
3993,53.80250931,50.16243744,1,74.79168701,68.21983337,1,55.66317368,69.28612518,1,76.01030731,48.66746902,1
3994,53.78946686,50.16243744,1,74.84191895,68.21983337,1,55.62811661,69.28617096,1,76.01030731,48.47715378,1
3995,53.7768898,50.16243744,1,74.8420105,68.21983337,1,55.58353806,69.28617096,1,76.01581573,48.43825531,1
3996,53.75286484,49.7849884,1,74.87360382,68.37950134,1,55.58353806,69.35093689,1,76.10910034,48.38148117,1
3997,53.75115585,49.71539307,1,74.88291168,68.40142822,1,55.56903076,69.35093689,1,76.15773773,48.38148117,1
3998,53.57184219,49.71539307,1,74.88298798,68.47634125,1,55.48325729,69.50785828,1,76.15773773,48.20071793,1
3999,53.57184219,49.46902084,1,74.90895844,68.47634125,1,55.47618484,69.54399872,1,76.15786743,48.04832458,1
4000,53.57184219,49.46902084,1,76.17493439,68.77707672,1,55.42721176,69.54399872,1,76.17176056,48.04270935,1
4001,53.5969429,49.5782547,1,76.17493439,68.77707672,1,55.42721176,69.54399872,1,76.17176056,48.04270935,1
4002,53.5969429,49.74370956,1,74.94258881,68.66010284,1,55.42721176,69.5260849,1,76.15786743,48.04270935,1
4003,53.5969429,49.5782547,1,74.90895844,68.5432663,1,55.41367722,69.5260849,1,76.14458466,48.06387711,1
4004,53.64812851,49.57971191,1,74.84513092,68.5432663,1,55.42721176,69.51438141,1,76.01180267,48.08539581,1
4005,53.53087616,49.87465668,1,74.8057251,68.51959229,1,55.53145599,69.51438141,1,75.99666595,48.21156311,1
4006,53.53087616,50.01227188,1,74.78063202,68.35180664,1,55.62407303,69.27923584,1,75.92602539,48.23280334,1
4007,53.66279984,50.06990433,1,74.75296021,68.35180664,1,55.62978363,69.27923584,1,75.83709717,48.23280334,1
4008,53.66279984,50.06990433,1,74.71490479,68.35180664,1,55.62978363,69.27923584,1,75.82614899,48.21156311,1
4009,53.66279984,50.06990433,1,74.71490479,68.3742218,1,55.65150452,69.26708984,1,75.82614899,48.21156311,1
4010,53.68462372,49.65341568,1,74.75296021,68.3742218,1,55.65150452,69.35397339,1,75.83709717,48.15750885,1
4011,53.86556625,49.65341568,1,74.71490479,68.38069153,1,55.65150452,69.35397339,1,75.89795685,48.15750885,1
4012,53.86556625,49.65341568,1,74.7095871,68.38069153,1,55.66855621,69.33475494,1,75.89795685,48.15750885,1
4013,53.86556625,49.81522751,1,74.69974518,68.38069153,1,55.66855621,69.33475494,1,75.95078278,48.20897293,1
4014,53.86556625,49.81522751,1,74.69974518,68.33414459,1,55.68737793,69.36658478,1,75.95078278,48.20897293,1
4015,53.78630066,49.81522751,1,74.68861389,68.33414459,1,55.68737793,69.36658478,1,75.95078278,48.20897293,1
4016,53.70532227,49.72203064,1,74.64532471,68.33414459,1,55.63238525,69.36658478,1,76.04485321,48.20897293,1
4017,53.70532227,49.72203064,1,74.68861389,68.33414459,1,55.63156509,69.40483093,1,76.04485321,48.20897293,1
4018,53.70532227,49.72203064,1,74.74953461,68.21352386,1,55.62358475,69.36658478,1,76.04985809,48.31871033,1
4019,53.64820099,49.72203064,1,74.7963028,68.53305817,1,55.62358475,69.36227417,1,76.04985809,48.34486389,1
4020,53.64820099,49.87992096,1,74.7963028,68.53305817,1,55.63238525,69.35946655,1,76.01498413,48.35268784,1
4021,53.70481491,49.88695526,1,74.7963028,68.34381866,1,55.64359283,69.30304718,1,75.93552399,48.35268784,1
4022,53.70481491,49.88695526,1,74.68483734,68.29325867,1,55.69042969,69.30304718,1,75.92937469,48.52320099,1
4023,53.70481491,50.30291367,1,74.63065338,68.29325867,1,55.74341583,69.19789124,1,75.90473175,48.72880173,1
4024,53.70481491,50.30291367,1,74.43190765,68.1831131,1,55.78897095,69.19789124,1,75.84909821,48.75416565,1
4025,53.32574463,50.30291367,1,74.40135193,68.19168091,1,55.83011627,69.06198883,1,75.84538269,48.80228806,1
4026,53.22937775,50.43351364,1,74.26506042,68.19168091,1,55.83011627,69.02526093,1,75.73661804,48.80228806,1
4027,53.0065155,49.33720398,1,74.21318054,68.19168091,1,55.81858444,69.02526093,1,75.67107391,48.80228806,1
4028,53.0065155,49.33720398,1,74.1725769,68.19168091,1,55.83011627,69.02526093,1,75.67107391,48.96120834,1
4029,52.78896332,49.33720398,1,74.15988922,68.19168091,1,55.86727524,69.04266357,1,75.67107391,49.00854492,1
4030,52.78896332,49.28546906,1,74.1725769,68.22628021,1,55.86727524,69.04266357,1,75.67107391,49.10722351,1
4031,52.78896332,49.28546906,1,74.1798172,68.18369293,1,55.86727524,69.04266357,1,75.67107391,49.13027191,1
4032,53.90917587,50.3392334,1,74.1798172,68.18369293,1,55.86727524,69.04266357,1,75.65364838,49.26082993,1
4033,52.96408844,49.21092987,1,74.33354187,68.18369293,1,55.83850479,69.04266357,1,75.65364838,49.26082993,1
4034,53.86574554,50.3392334,1,74.36824036,68.15042877,1,55.83850479,68.98574066,1,75.65364838,49.26082993,1
4035,53.86574554,50.3392334,1,74.36824036,68.13765717,1,55.78298187,69.05796814,1,75.69110107,49.22140503,1
4036,52.96920776,49.47222519,1,74.33354187,68.13765717,1,55.83850479,69.05796814,1,75.69110107,49.1909256,1
4037,52.96920776,49.47222519,1,74.29891205,68.13765717,1,55.8790741,69.05796814,1,75.69110107,49.18803024,1
4038,53.00146103,49.47222519,1,74.27801514,68.15042877,1,55.88346863,68.98574066,1,75.66855621,49.18743515,1
4039,53.00146103,49.47222519,1,74.2457428,68.11416626,1,55.88346863,68.99933624,1,75.64390564,49.16390991,1
4040,53.00146103,50.46984863,1,74.2457428,68.15065765,1,55.88346863,68.99933624,1,75.64390564,49.16390991,1
4041,53.99322128,50.46984863,1,74.29891205,68.15065765,1,55.88346863,69.09656525,1,75.66855621,49.15058517,1
4042,53.61438751,50.46984863,1,74.37514496,68.15065765,1,55.88346863,69.09656525,1,75.6706543,49.18743515,1
4043,53.99322128,50.5958252,1,74.3840332,68.19757843,1,55.94002151,69.1075592,1,75.77806091,49.19272614,1
4044,54.03640747,50.5958252,1,74.3840332,68.19757843,1,55.94002151,69.1075592,1,75.77806091,49.2086792,1
4045,54.03640747,50.5958252,1,74.3840332,68.19757843,1,55.94002151,69.09656525,1,75.77806091,49.36565018,1
4046,54.03640747,50.5958252,1,74.3840332,68.19757843,1,55.87422943,68.93280029,1,75.67464447,49.38977814,1
4047,54.03640747,50.50514221,1,74.3840332,68.1506424,1,55.82456589,68.93280029,1,75.67464447,49.38977814,1
4048,53.93807983,50.46124268,1,74.42284393,68.14006805,1,55.82456589,68.92835236,1,75.67464447,49.39541626,1
4049,53.93807983,50.50514221,1,74.42284393,68.10269928,1,55.87422943,68.93226624,1,75.6548996,49.39541626,1
4050,53.9532814,50.3973465,1,74.42284393,67.97225952,1,55.95589828,68.93226624,1,75.6548996,49.33369446,1
4051,53.9532814,50.3973465,1,74.42284393,67.97225952,1,56.06559753,68.93226624,1,75.72475433,49.26293182,1
4052,53.9532814,50.3973465,1,74.42284393,68.10269928,1,56.08322906,68.93226624,1,75.75015259,49.13036346,1
4053,53.9532814,50.54401016,1,74.38274384,68.10269928,1,56.06559753,68.94827271,1,75.67494965,49.13036346,1
4054,53.90223312,50.54401016,1,74.26038361,68.19734192,1,56.06559753,69.00411987,1,75.75015259,49.07361603,1
4055,53.87649918,50.54401016,1,74.28092957,68.19734192,1,55.99947357,69.00411987,1,75.75015259,49.0674057,1
4056,53.87649918,50.31801987,1,74.28092957,68.19734192,1,55.97447205,69.02354431,1,75.78346252,49.0674057,1
4057,53.87649918,50.55184174,1,74.28092957,68.17253876,1,55.92651367,69.02354431,1,75.78346252,48.95209885,1
4058,53.85934067,50.56634903,1,74.36165619,68.17253876,1,55.92651367,69.02707672,1,75.78346252,48.95209885,1
4059,53.13000488,50.96282196,1,74.36165619,68.09391785,1,55.89409256,69.03697205,1,75.711586,48.93962479,1
4060,53.13000488,50.96282196,1,74.36165619,68.09391785,1,55.93092346,69.03697205,1,75.83742523,48.8717804,1
4061,53.13000488,50.96282196,1,74.36594391,68.17253876,1,55.93092346,69.05949402,1,75.83742523,48.8717804,1
4062,53.38612747,50.96282196,1,74.36594391,68.17970276,1,55.93092346,69.1443634,1,75.8431015,48.8717804,1
4063,53.98809433,50.55784988,1,74.54537201,68.17970276,1,55.79614258,69.20354462,1,75.85597229,48.81963348,1
4064,53.9919548,50.44724274,1,74.54537201,68.17970276,1,55.80836487,69.20354462,1,75.85597229,48.81963348,1
4065,53.9919548,50.44724274,1,74.57019043,68.17970276,1,55.80836487,69.21303558,1,75.85597229,48.80760956,1
4066,53.9919548,50.49814987,1,74.57019043,68.2616272,1,55.80836487,69.21044159,1,75.85597229,48.81963348,1
4067,53.9919548,50.49814987,1,74.57019043,68.2616272,1,55.94152069,69.20354462,1,75.89004517,48.81963348,1
4068,53.9919548,50.49814987,1,74.39393616,68.29936218,1,55.94152069,69.09477997,1,75.89004517,49.05559158,1
4069,54.0541153,50.49814987,1,74.42340088,68.29936218,1,55.95769119,69.11391449,1,75.89004517,49.05559158,1
4070,54.0541153,50.49814987,1,74.42340088,68.29936218,1,55.95769119,69.11391449,1,75.89004517,49.05559158,1
4071,53.9487381,50.59456635,1,74.42340088,68.22106171,1,55.94152069,69.11391449,1,75.89004517,48.81672668,1
4072,53.9487381,50.59456635,1,74.42340088,68.22106171,1,55.92542648,69.17232513,1,75.84236145,48.81672668,1
4073,53.78770447,50.37325668,1,74.42340088,68.22106171,1,55.88905716,69.17232513,1,75.84236145,48.8006134,1
4074,53.23377991,50.37325668,1,74.3657074,68.22106171,1,55.88905716,69.17232513,1,75.8657074,48.8006134,1
4075,53.23377991,50.37325668,1,74.3657074,68.22106171,1,55.8604126,69.1423111,1,75.8657074,48.81672668,1
4076,53.78770447,50.37325668,1,74.3657074,68.24565125,1,55.8604126,69.1423111,1,75.84236145,48.84296417,1
4077,53.98139954,50.37325668,1,74.3657074,68.24565125,1,55.88905716,69.13420868,1,75.83725739,48.84296417,1
4078,53.98139954,50.36109161,1,74.39330292,68.13260651,1,55.8604126,69.13420868,1,75.76403046,48.84296417,1
4079,54.01113892,50.36109161,1,74.43038177,68.13260651,1,55.8604126,69.10794067,1,75.76403046,48.84296417,1
4080,54.01113892,50.36109161,1,74.4081955,68.13260651,1,55.85812378,69.10794067,1,75.76403046,48.78997803,1
4081,54.01113892,50.32336044,1,74.4081955,68.13260651,1,55.88027191,69.10794067,1,75.88452911,48.78997803,1
4082,53.90312576,50.2310791,1,74.4081955,68.13260651,1,55.88027191,69.12333679,1,75.88452911,48.78997803,1
4083,54.01281357,50.2310791,1,74.4081955,68.18583679,1,55.88628769,69.12333679,1,75.88452911,49.00798035,1
4084,54.01281357,50.32336044,1,74.37276459,68.18583679,1,55.88628769,69.12333679,1,75.82666779,49.00798035,1
4085,54.01281357,50.42001343,1,74.31348419,68.2233963,1,55.88628769,69.10596466,1,75.81176758,49.02552795,1
4086,54.045681,50.52571487,1,74.30742645,68.2233963,1,55.93436432,69.06976318,1,75.67038727,49.05818939,1
4087,54.045681,50.52571487,1,74.13445282,68.2233963,1,55.94339371,68.99653625,1,75.66452026,49.05818939,1
4088,54.04806137,50.65768814,1,74.11166382,68.2233963,1,56.03543472,68.98828888,1,75.60800171,49.38192749,1
4089,54.04806137,50.79088593,1,74.02584839,68.2233963,1,56.03614807,68.94204712,1,75.44223785,49.38192749,1
4090,54.09872437,50.80681992,1,73.98917389,68.1960144,1,56.05038834,68.83565521,1,75.4265976,49.53556824,1
4091,54.09872437,50.80681992,1,73.96188354,68.1960144,1,56.05038834,68.8289566,1,75.40763092,49.6279068,1
4092,54.09872437,50.80681992,1,73.96188354,68.15865326,1,56.05038834,68.74703217,1,75.37889862,49.61284256,1
4093,54.08797836,50.79088593,1,73.96188354,68.15865326,1,56.05038834,68.74703217,1,75.37889862,49.61284256,1
4094,54.08797836,50.82713318,1,73.96188354,68.15865326,1,56.05038834,68.74703217,1,75.36592865,49.61284256,1
4095,54.08797836,50.79051971,1,73.98088074,68.15865326,1,56.13051605,68.76766968,1,75.37889862,49.57999802,1
4096,54.08797836,50.73566437,1,73.98088074,68.15865326,1,56.13051605,68.8136673,1,75.38331604,49.55098724,1
4097,54.08797836,50.73566437,1,73.98088074,68.08654785,1,56.2113266,68.8136673,1,75.387146,49.55098724,1
4098,54.02562332,50.79051971,1,73.98088074,68.08654785,1,56.2113266,68.8136673,1,75.38331604,49.55098724,1
4099,53.50907516,50.73030472,1,73.98088074,68.08654785,1,56.23566818,68.76766968,1,75.38331604,49.55098724,1
4100,53.50907516,50.73030472,1,73.97421265,68.08654785,1,56.12203979,68.8136673,1,75.387146,49.55098724,1
4101,54.02562332,50.73030472,1,73.97421265,68.08654785,1,56.12203979,68.75534821,1,75.387146,49.55599976,1
4102,54.06173706,50.75314331,1,73.99806213,68.01511383,1,56.12203979,68.82290649,1,75.41131592,49.49188232,1
4103,54.06173706,50.75314331,1,73.99806213,68.01511383,1,56.10988617,68.82290649,1,75.4119339,49.49188232,1
4104,54.12321854,50.75892258,1,74.12814331,67.97169495,1,56.10988617,68.82290649,1,75.4119339,49.51213455,1
4105,54.06173706,50.75892258,1,74.12814331,67.97169495,1,56.05315399,68.84095001,1,75.41131592,49.51213455,1
4106,53.80248642,50.77830505,1,74.15869904,67.97169495,1,56.19295502,68.89379883,1,75.34498596,49.51213455,1
4107,53.79324722,51.69979858,1,74.17840576,68.00338745,1,56.05712128,68.99824524,1,75.34498596,49.51213455,1
4108,53.80248642,50.8467865,1,74.17840576,68.02720642,1,56.13111877,68.89379883,1,75.25095367,49.64751434,1
4109,53.80248642,50.8467865,1,74.17840576,68.11194611,1,56.13111877,68.89379883,1,75.14850616,49.69286346,1
4110,54.12205124,50.8467865,1,74.17840576,68.05498505,1,56.21521759,68.86723328,1,75.34498596,49.69286346,1
4111,54.1222229,50.77956772,1,74.10899353,68.02720642,1,56.18717957,68.79184723,1,74.6559906,50.49390793,1
4112,54.1222229,50.77956772,1,74.10899353,68.02720642,1,56.20079803,68.79184723,1,74.6559906,50.49390793,1
4113,54.12205124,50.75294876,1,74.10899353,68.05498505,1,56.20079803,68.79184723,1,74.60758209,50.61035538,1
4114,53.86310959,50.75294876,1,74.10899353,68.05498505,1,56.18717957,68.79184723,1,75.17790222,49.64949799,1
4115,53.86310959,50.75205994,1,74.10899353,68.07917023,1,56.18717957,68.79184723,1,75.17790222,49.64186859,1
4116,53.86310959,50.75205994,1,74.11079407,68.07917023,1,56.17041016,68.82189941,1,75.4305191,49.62668228,1
4117,53.77365875,50.75205994,1,74.11135864,68.09711456,1,56.17041016,68.82189941,1,75.40859222,49.64186859,1
4118,53.77365875,50.75205994,1,73.91028595,68.07917023,1,56.17041016,68.78730774,1,75.42879486,49.64186859,1
4119,54.16195297,50.87945557,1,73.91028595,68.05374908,1,56.17041016,68.78730774,1,75.42879486,49.69822693,1
4120,54.16195297,50.87945557,1,73.89795685,68.02362823,1,56.17041016,68.72865295,1,75.40859222,49.69822693,1
4121,53.77365875,50.90829468,1,73.85664368,68.00265503,1,56.20875931,68.72865295,1,75.28604126,49.71083832,1
4122,53.72861862,50.90829468,1,73.81687164,68.00265503,1,56.20875931,68.72865295,1,75.28604126,49.74875641,1
4123,53.72861862,50.90829468,1,73.78210449,68.00265503,1,56.21294403,68.72865295,1,75.28604126,50.08602524,1
4124,53.72861862,50.95653915,1,73.78210449,67.96972656,1,56.24146271,68.69449615,1,75.3599472,50.08602524,1
4125,53.72861862,51.05712128,1,73.76651764,67.96972656,1,56.30662537,68.69607544,1,75.36102295,50.08602524,1
4126,53.69529724,51.05712128,1,73.74611664,67.91165161,1,56.35154724,68.69219208,1,75.36102295,49.73281097,1
4127,53.58451843,51.05712128,1,73.74611664,67.91165161,1,56.30662537,68.69219208,1,75.38573456,49.73281097,1
4128,53.58451843,51.05712128,1,73.66634369,67.91165161,1,56.35154724,68.61793518,1,75.38573456,49.73281097,1
4129,53.58451843,51.09644318,1,73.7538147,67.87333679,1,56.34575272,68.69607544,1,75.38573456,49.77220535,1
4130,53.58451843,51.65227127,1,73.7538147,67.87333679,1,56.34575272,68.6425705,1,75.32235718,49.77220535,1
4131,53.81829071,51.09988403,1,73.80023956,67.87333679,1,56.3044281,68.74388123,1,75.4267807,49.77220535,1
4132,54.24639511,51.09988403,1,73.80023956,67.87333679,1,56.3044281,68.74154663,1,75.40847015,49.77220535,1
4133,54.24639511,51.09988403,1,73.9575119,67.87333679,1,56.28024292,68.74589539,1,75.32235718,49.77220535,1
4134,53.81829071,51.12893295,1,73.9575119,67.96202087,1,56.169487,68.76783752,1,75.39492798,49.56778336,1
4135,54.24639511,51.09988403,1,73.95819092,67.96202087,1,56.169487,68.83735657,1,75.39492798,49.56778336,1
4136,53.69933701,50.89569473,1,73.96710968,68.07657623,1,56.16301346,68.84860992,1,75.39492798,49.55011749,1
4137,53.69933701,50.89569473,1,73.96710968,68.07657623,1,56.15539169,68.90187073,1,75.39492798,49.55011749,1
4138,54.2181282,50.99215317,1,73.96710968,68.07657623,1,56.13093948,68.84860992,1,75.40858459,49.375103,1
4139,54.26392365,50.89569473,1,73.99917603,68.07657623,1,56.15539169,68.84860992,1,75.55843353,49.37439346,1
4140,54.2181282,50.99215317,1,74.02171326,68.07657623,1,56.13093948,68.84860992,1,75.56401062,49.37439346,1
4141,54.27583313,50.99215317,1,74.07306671,68.11654663,1,56.09676361,68.88896942,1,75.565979,49.37439346,1
4142,54.2181282,50.99215317,1,74.07306671,68.11654663,1,56.13093948,68.81074524,1,75.58636475,49.37439346,1
4143,54.12739944,50.79291916,1,74.07901764,68.11441803,1,56.09676361,68.87952423,1,75.58636475,49.40855408,1
4144,54.12739944,50.79291916,1,74.07306671,68.11441803,1,56.09676361,68.87952423,1,75.58660889,49.40855408,1
4145,54.2001152,50.79291916,1,74.07901764,68.11441803,1,56.10109711,68.87952423,1,75.58636475,49.40855408,1
4146,54.12739944,50.80850983,1,74.07901764,68.11441803,1,56.10109711,68.83379364,1,75.58636475,49.36742783,1
4147,54.09029007,50.80850983,1,74.07901764,68.11441803,1,56.03532028,68.87952423,1,75.55970764,49.36742783,1
4148,54.09029007,50.82525635,1,74.04894257,68.08666992,1,56.05934906,68.88874817,1,75.44756317,49.2826767,1
4149,54.09029007,50.82525635,1,74.0871048,68.08666992,1,56.05934906,68.93328094,1,75.44756317,49.2826767,1
4150,54.0877037,50.82525635,1,74.07546234,68.22588348,1,56.00842667,68.94372559,1,75.44756317,49.09271622,1
4151,54.03401947,50.71284866,1,74.07546234,68.23313904,1,56.0140419,69.00337219,1,75.51605988,49.09271622,1
4152,54.03401947,50.71284866,1,74.13619232,68.23313904,1,56.05934906,69.00337219,1,75.7473526,49.09271622,1
4153,54.1146431,50.55637741,1,74.14944458,68.23313904,1,56.0140419,69.01272583,1,75.81584167,49.01506424,1
4154,54.06298065,50.55637741,1,74.14944458,68.23313904,1,55.99422073,69.02688599,1,75.7473526,49.01506424,1
4155,54.06298065,50.30554581,1,74.14944458,68.20674133,1,55.94408798,69.07302094,1,75.74599457,48.94282913,1
